Datetime,y,yhat,yhat_tuned
2024-01-01 00:00:00,106.12,49.72,64.00392123287656
2024-01-01 01:00:00,107.09,49.72,64.00392123287656
2024-01-01 02:00:00,104.0,54.57,83.30398081534771
2024-01-01 03:00:00,100.0,79.24,56.80763508891917
2024-01-01 04:00:00,85.66,97.25,56.80763508891917
2024-01-01 05:00:00,85.0,97.25,51.69433893524497
2024-01-01 06:00:00,85.53,97.25,56.80763508891917
2024-01-01 07:00:00,95.07,67.14,51.69433893524497
2024-01-01 08:00:00,103.07,44.91,51.69433893524497
2024-01-01 09:00:00,65.0,56.64,35.61214765100664
2024-01-01 10:00:00,47.34,0.04,155.33378378378376
2024-01-01 11:00:00,1.0,0.04,155.33378378378376
2024-01-01 12:00:00,0.54,28.03,155.33378378378376
2024-01-01 13:00:00,2.24,20.0,155.33378378378376
2024-01-01 14:00:00,3.24,99.95,155.33378378378376
2024-01-01 15:00:00,65.1,107.47,35.61214765100664
2024-01-01 16:00:00,96.91,51.23,35.61214765100664
2024-01-01 17:00:00,97.44,43.0,56.80763508891917
2024-01-01 18:00:00,94.0,49.9,56.80763508891917
2024-01-01 19:00:00,98.58,49.9,56.80763508891917
2024-01-01 20:00:00,101.03,65.0,64.00392123287656
2024-01-01 21:00:00,105.72,41.7,56.80763508891917
2024-01-01 22:00:00,101.06,47.95,56.80763508891917
2024-01-01 23:00:00,103.19,71.34,83.30398081534771
2024-01-02 00:00:00,99.05,70.9,56.80763508891917
2024-01-02 01:00:00,55.0,59.28,56.80763508891917
2024-01-02 02:00:00,90.09,41.23,51.69433893524497
2024-01-02 03:00:00,84.27,55.03,55.3468408551069
2024-01-02 04:00:00,40.82,0.88,55.3468408551069
2024-01-02 05:00:00,84.27,20.03,55.3468408551069
2024-01-02 06:00:00,100.0,27.94,55.3468408551069
2024-01-02 07:00:00,108.28,31.5,51.69433893524497
2024-01-02 08:00:00,113.85,62.51,51.69433893524497
2024-01-02 09:00:00,107.42,61.95,51.69433893524497
2024-01-02 10:00:00,76.36,66.95,51.69433893524497
2024-01-02 11:00:00,75.6,40.12,51.69433893524497
2024-01-02 12:00:00,77.87,44.8,51.69433893524497
2024-01-02 13:00:00,80.27,40.12,35.61214765100664
2024-01-02 14:00:00,81.27,40.12,51.69433893524497
2024-01-02 15:00:00,95.12,46.2,51.69433893524497
2024-01-02 16:00:00,102.56,58.89,56.80763508891917
2024-01-02 17:00:00,102.38,46.29,104.95412698412699
2024-01-02 18:00:00,103.32,63.01,62.17955275113618
2024-01-02 19:00:00,103.58,63.01,62.17955275113618
2024-01-02 20:00:00,106.06,63.01,62.17955275113618
2024-01-02 21:00:00,104.96,60.58,104.95412698412699
2024-01-02 22:00:00,102.2,46.29,104.95412698412699
2024-01-02 23:00:00,101.97,46.29,104.95412698412699
2024-01-03 00:00:00,92.41,62.51,56.80763508891917
2024-01-03 01:00:00,82.5,46.73,55.3468408551069
2024-01-03 02:00:00,70.1,65.0,55.3468408551069
2024-01-03 03:00:00,50.21,43.0,55.3468408551069
2024-01-03 04:00:00,40.0,43.0,55.3468408551069
2024-01-03 05:00:00,50.0,43.0,55.3468408551069
2024-01-03 06:00:00,75.0,43.0,55.3468408551069
2024-01-03 07:00:00,95.46,100.6,55.3468408551069
2024-01-03 08:00:00,107.15,53.34,35.61214765100664
2024-01-03 09:00:00,101.01,120.46,35.61214765100664
2024-01-03 10:00:00,65.0,88.0,54.462833475453735
2024-01-03 11:00:00,99.15,88.0,54.462833475453735
2024-01-03 12:00:00,87.25,56.64,54.462833475453735
2024-01-03 13:00:00,75.33,53.34,54.462833475453735
2024-01-03 14:00:00,86.97,141.24,35.61214765100664
2024-01-03 15:00:00,90.96,126.85,91.55509803921564
2024-01-03 16:00:00,72.23,60.58,104.95412698412699
2024-01-03 17:00:00,83.06,109.55,62.17955275113618
2024-01-03 18:00:00,90.78,100.0,62.17955275113618
2024-01-03 19:00:00,96.46,62.04,62.17955275113618
2024-01-03 20:00:00,97.06,63.01,62.17955275113618
2024-01-03 21:00:00,96.45,58.89,104.95412698412699
2024-01-03 22:00:00,103.61,106.44,91.55509803921564
