Datetime,y,yhat_lgbm,yhat_tlgbm
2016-12-29 01:00:00,44.05,47.05880758306265,45.96772796179051
2016-12-29 02:00:00,38.85,42.46356114415523,43.52741736759782
2016-12-29 03:00:00,35.43,39.12646281932662,41.5111777549084
2016-12-29 04:00:00,32.0,36.15639639323143,37.3459175399753
2016-12-29 05:00:00,35.43,39.59147509632483,40.575219232363
2016-12-29 06:00:00,43.85,43.95845464173146,44.27551268820445
2016-12-29 07:00:00,47.71,47.887600171755025,48.56408862541374
2016-12-29 08:00:00,54.12,51.36400936420608,50.60779443892639
2016-12-29 09:00:00,55.01,53.10272454159126,53.17746385910377
2016-12-29 10:00:00,54.9,55.361675273177106,53.7799148363736
2016-12-29 11:00:00,50.33,53.417759925417094,53.41981702685146
2016-12-29 12:00:00,50.24,52.94215151130775,54.00158391620896
2016-12-29 13:00:00,50.05,53.26452095014183,52.97349746348283
2016-12-29 14:00:00,50.05,54.43925173492767,53.813065268270314
2016-12-29 15:00:00,49.73,51.768038350176894,51.32199650824643
2016-12-29 16:00:00,54.8,50.630152327465886,51.006658094002006
2016-12-29 17:00:00,54.9,54.83292520275619,54.42472053451168
2016-12-29 18:00:00,54.9,57.17418056773539,55.79857575716136
2016-12-29 19:00:00,54.8,56.51454559697264,55.879449677249376
2016-12-29 20:00:00,54.8,53.51397519578119,52.62159624702843
2016-12-29 21:00:00,54.8,52.560116603599,52.49046094198885
2016-12-29 22:00:00,49.17,52.08705339588951,50.57024187070445
2016-12-29 23:00:00,48.06,50.68522688905031,48.99315222475659
2016-12-30 00:00:00,47.59,50.64599066106679,49.663606233515054
2016-12-30 01:00:00,35.0,45.43632596356974,46.58022485931006
2016-12-30 02:00:00,32.0,45.166012891264984,45.857318044368235
2016-12-30 03:00:00,38.0,42.964544353172194,44.16207100195754
2016-12-30 04:00:00,30.0,43.05557144775395,42.822695435520885
2016-12-30 05:00:00,36.0,43.1764625949748,44.24229637119142
2016-12-30 06:00:00,38.63,44.985962182559014,46.437485897783674
2016-12-30 07:00:00,46.99,45.42499726447351,46.24393527678468
2016-12-30 08:00:00,47.75,51.145275773041405,50.06941710665362
2016-12-30 09:00:00,54.68,52.46416727692314,51.57350518788994
2016-12-30 10:00:00,54.8,54.5786529935934,53.78898521217159
2016-12-30 11:00:00,54.33,53.52222433964489,53.22946045994434
2016-12-30 12:00:00,50.4,53.90908665588624,52.725018565469775
2016-12-30 13:00:00,50.41,54.136847544206475,53.422899071070084
2016-12-30 14:00:00,50.31,53.856174879521724,52.63677777614521
2016-12-30 15:00:00,50.3,53.5429125530255,52.99727978709491
2016-12-30 16:00:00,54.8,53.059980818398515,52.22702800389038
2016-12-30 17:00:00,54.9,57.32904035749794,55.45850035209596
2016-12-30 18:00:00,55.06,58.25197453503468,59.464201712638186
2016-12-30 19:00:00,55.03,58.25075369315353,58.96161144301064
2016-12-30 20:00:00,54.9,57.46330630500951,55.7047301901675
2016-12-30 21:00:00,54.9,56.747269749300315,54.42871538085919
2016-12-30 22:00:00,50.18,51.585915321754904,51.23718976815495
2016-12-30 23:00:00,50.16,50.07314654519231,49.306424767131645
2016-12-31 00:00:00,47.7,48.68329776065429,48.53095462486894
2016-12-31 01:00:00,38.78,46.303641012624226,45.99226770703301
2016-12-31 02:00:00,38.63,45.700710076763905,45.87365923946975
2016-12-31 03:00:00,31.0,43.58958557745133,44.46608502674853
2016-12-31 04:00:00,32.0,42.701708256703576,43.43530763269243
2016-12-31 05:00:00,32.0,43.224596280067715,44.140174894282026
2016-12-31 06:00:00,38.78,45.9619982412436,46.31878388778294
2016-12-31 07:00:00,47.59,46.92926320715607,47.38231078323099
2016-12-31 08:00:00,49.86,51.20714139967916,50.46283286454951
2016-12-31 09:00:00,54.7,54.82137380819318,52.86962227642236
2016-12-31 10:00:00,54.8,53.70524505687919,53.95064059373284
2016-12-31 11:00:00,54.8,53.356891921247524,54.251982995340434
2016-12-31 12:00:00,54.8,53.25515327799178,54.43005531985151
2016-12-31 13:00:00,54.8,61.04140727342227,58.90865270485693
2016-12-31 14:00:00,54.6,53.88436966765907,53.45622995557021
2016-12-31 15:00:00,50.38,53.22358648939963,53.003113918087784
2016-12-31 16:00:00,55.77,57.12087644860769,55.71088209927678
2016-12-31 17:00:00,55.08,58.68330124849929,59.19148264754825
2016-12-31 18:00:00,58.0,109.05133353200809,109.36919185096986
2016-12-31 19:00:00,58.0,79.43768985633622,82.04427902623982
2016-12-31 20:00:00,55.23,73.84014562469214,74.2684934575078
2016-12-31 21:00:00,55.22,53.774471108448836,51.9740197902599
2016-12-31 22:00:00,50.42,53.39155542090419,51.068204078696574
2016-12-31 23:00:00,50.32,51.7136973777377,50.322322278295275
2017-01-01 00:00:00,51.1,51.724014033312024,54.65092164851202
2017-01-01 01:00:00,49.41,52.12414150970354,54.7741893046977
2017-01-01 02:00:00,49.42,52.73257974810841,54.17436494182758
2017-01-01 03:00:00,49.45,49.87564463053422,52.43560234573967
2017-01-01 04:00:00,48.97,45.031006960246295,47.89227033390333
2017-01-01 05:00:00,48.75,45.775991388907855,47.3689745243721
2017-01-01 06:00:00,48.76,48.695265362344834,49.01398976291424
2017-01-01 07:00:00,48.97,49.83525872740385,49.87627688793882
2017-01-01 08:00:00,49.0,50.990490000396754,51.07838338428263
2017-01-01 09:00:00,47.1,50.86712604249104,54.21046596795875
2017-01-01 10:00:00,48.98,53.00717087915064,57.666351167220945
2017-01-01 11:00:00,49.45,55.548157972762326,58.852852349911196
2017-01-01 12:00:00,49.45,56.25596628117244,58.74990310290767
2017-01-01 13:00:00,49.18,55.12025320894003,58.170187201278885
2017-01-01 14:00:00,48.3,47.03836794332339,52.676537963673994
2017-01-01 15:00:00,49.21,52.23082616609845,56.190659046766314
2017-01-01 16:00:00,49.42,52.90823825548793,56.57254557400075
2017-01-01 17:00:00,51.13,55.35684164897155,58.46586510394368
2017-01-01 18:00:00,51.31,54.8979455695925,60.78825720253149
2017-01-01 19:00:00,51.19,57.76445765957312,61.28073051924913
2017-01-01 20:00:00,51.17,59.28582162838509,61.60562111148587
2017-01-01 21:00:00,51.13,56.46365686971342,59.51951700907811
2017-01-01 22:00:00,49.44,57.542670063111395,59.39813082085521
2017-01-01 23:00:00,49.32,57.73160987867934,58.290145668960456
2017-01-02 00:00:00,51.1,57.57777168074068,59.839616414750104
2017-01-02 01:00:00,49.55,50.47645796073321,52.650673290246786
2017-01-02 02:00:00,49.54,47.65112306974035,52.142963977346476
2017-01-02 03:00:00,49.16,45.819203103540325,50.85537456781197
2017-01-02 04:00:00,47.06,44.06367678030485,48.21401784318581
2017-01-02 05:00:00,48.94,45.49560842730817,49.67282919062089
2017-01-02 06:00:00,51.06,47.99253065213379,51.503881897465696
2017-01-02 07:00:00,51.1,52.84036349495583,56.06841466475838
2017-01-02 08:00:00,51.54,55.196510465486575,57.891950921708585
2017-01-02 09:00:00,51.25,57.03100736655574,59.95776626183608
2017-01-02 10:00:00,51.25,55.92523088494285,59.325372529305604
2017-01-02 11:00:00,51.24,56.71294971458789,60.19805012096884
2017-01-02 12:00:00,51.15,57.57332680593042,59.55081131919623
2017-01-02 13:00:00,49.8,56.38097447250618,59.886365006370255
2017-01-02 14:00:00,51.15,53.62999750787088,58.107602133888406
2017-01-02 15:00:00,51.28,59.532155051004324,62.83573025088913
2017-01-02 16:00:00,55.29,57.34591086048615,63.474833084946326
2017-01-02 17:00:00,66.0,65.67868055779238,80.45655976279515
2017-01-02 18:00:00,70.0,71.18208855023087,92.63198255748813
2017-01-02 19:00:00,70.0,74.39380903262568,92.319412046837
2017-01-02 20:00:00,64.0,76.68808570733,96.60654437724946
2017-01-02 21:00:00,56.41,60.6139874019774,65.20418715509386
